Application,ProcessID,SwapChainAddress,Runtime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,WasBatched,DwmNotified,Dropped,TimeInSeconds,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsUntilRenderComplete,MsUntilDisplayed,MsEstimatedDriverLag,Width,Height,Motherboard,OS,Processor,System RAM,Base Driver Version,Driver Package,GPU #,GPU,GPU Core Clock (MHz),GPU Memory Clock (MHz),GPU Memory (MB)
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,0.531093,17.867,16.693,8.144,27.451,74.734,35.932,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,0.549934,18.840,16.619,5.972,25.269,72.513,35.965,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,0.563297,13.363,16.726,9.296,28.542,75.875,35.934,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,0.579861,16.564,16.571,9.380,28.752,75.882,36.020,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,0.597122,17.261,16.757,8.800,28.134,75.378,36.014,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,0.616632,19.510,16.686,5.871,25.438,72.554,36.147,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,0.630395,13.763,16.587,8.864,28.097,75.377,35.990,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,0.651232,20.836,16.729,4.603,24.043,71.270,36.015,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,0.662829,11.597,16.647,9.766,29.253,76.320,36.247,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,0.679530,16.701,16.621,9.751,29.013,76.240,35.948,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,0.699473,19.943,16.709,6.373,25.798,73.007,35.989,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,0.713436,13.963,16.693,9.149,28.501,75.737,36.091,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,0.729375,15.940,16.626,9.855,29.143,76.423,35.935,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,0.750245,20.869,16.687,5.622,24.954,72.241,35.968,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,0.762649,12.404,16.690,9.922,29.318,76.526,36.100,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,0.779738,17.089,16.600,9.531,28.805,76.038,35.972,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,0.800252,20.514,16.740,5.631,24.979,72.264,35.962,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,0.813256,13.005,16.666,9.323,28.830,75.925,36.204,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,0.830228,16.972,16.607,9.043,28.348,75.560,35.996,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,0.850566,20.338,16.715,5.306,24.722,71.936,36.017,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,0.863293,12.727,16.651,9.352,28.797,75.860,36.218,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,0.880619,17.326,16.651,8.656,27.906,75.185,35.881,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,0.900483,19.864,16.684,5.365,24.758,72.005,35.966,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,0.913298,12.815,16.695,9.291,28.696,75.885,36.146,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,0.929880,16.582,16.635,9.370,28.653,75.938,35.944,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,0.950782,20.901,16.640,5.109,24.457,71.676,35.988,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,0.963452,12.670,16.717,9.128,28.633,75.723,36.195,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,0.979667,16.215,16.634,9.627,28.960,76.142,36.047,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,1.000457,20.790,16.650,5.460,24.750,72.002,35.913,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,1.012861,12.404,16.666,9.690,29.126,76.263,36.071,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,1.030431,17.570,16.655,8.808,28.186,75.348,36.066,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,1.049564,19.132,16.709,6.336,25.643,72.925,35.967,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,1.063330,13.767,16.685,9.190,28.635,75.843,36.065,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,1.079995,16.665,16.654,9.216,28.492,75.833,35.967,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,1.099840,19.845,16.661,6.046,25.345,72.649,35.974,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,1.113417,13.577,16.669,9.170,28.603,75.740,36.134,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,1.130293,16.876,16.663,8.969,28.346,75.527,36.051,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,1.150521,20.228,16.673,5.402,24.718,71.972,35.977,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,1.162994,12.473,16.661,9.583,28.991,76.159,36.063,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,1.180012,17.018,16.648,9.241,28.542,75.790,35.976,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,1.199914,19.903,16.686,5.998,25.262,72.573,35.924,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,1.213262,13.347,16.649,9.309,28.655,75.876,36.004,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,1.230073,16.812,16.625,9.164,28.485,75.689,35.987,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,1.249375,19.302,16.706,6.524,25.854,73.093,35.992,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,1.263494,14.118,16.718,9.087,28.418,75.693,36.012,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,1.279793,16.299,16.647,9.409,28.767,76.040,35.980,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,1.296617,16.823,16.681,9.245,28.637,75.898,36.052,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,1.317325,20.708,16.627,5.202,24.747,71.817,36.210,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,1.330469,13.144,16.644,8.810,28.273,75.317,36.215,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,1.351877,21.409,16.688,4.043,23.361,70.596,35.960,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,1.363974,12.097,16.700,8.641,27.949,75.198,36.003,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,1.379798,15.824,16.622,9.422,28.746,75.997,35.928,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,1.399443,19.645,16.704,6.422,25.849,73.057,36.071,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,1.413478,14.035,16.673,9.054,28.464,75.695,36.078,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,1.429406,15.928,16.671,9.858,29.148,76.437,36.023,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,1.450763,21.357,16.680,5.118,24.472,71.760,35.971,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,1.462692,11.929,16.652,9.899,29.233,76.484,36.044,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,1.480075,17.383,16.655,9.186,28.524,75.756,36.008,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,1.499454,19.378,16.672,6.483,25.785,73.049,35.977,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,1.513207,13.753,16.674,9.402,28.740,75.970,36.010,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,1.529193,15.986,16.643,10.075,29.399,76.627,35.982,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,1.549732,20.539,16.690,6.188,25.514,72.778,35.978,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,1.562788,13.056,16.632,9.808,29.154,76.354,36.022,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,1.580257,17.470,16.680,9.015,28.306,75.564,35.967,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,1.598931,18.674,16.722,6.985,26.289,73.612,35.947,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,1.613480,14.549,16.640,9.094,28.474,75.704,36.038,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,1.629295,15.816,16.644,9.936,29.296,76.532,36.018,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,1.650097,20.802,16.669,5.813,25.230,72.400,36.096,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,1.662533,12.436,16.675,10.101,29.467,76.639,36.089,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,1.680330,17.797,16.645,8.946,28.263,75.487,35.960,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,1.700040,19.710,16.683,5.882,25.206,72.460,35.969,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,1.713096,13.056,16.686,9.489,28.850,76.091,36.024,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,1.729952,16.856,16.640,9.314,28.609,75.874,35.977,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,1.746802,16.850,16.682,9.107,28.449,75.706,35.984,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,1.762853,16.052,16.667,9.729,29.081,76.321,36.026,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,1.781263,18.410,16.601,8.016,27.299,74.513,35.979,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,1.796288,15.025,16.713,9.637,28.935,76.200,35.944,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,1.812978,16.690,16.700,9.622,29.098,76.210,36.151,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,1.829865,16.887,16.589,9.372,28.625,75.912,35.891,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,1.846962,17.097,16.732,8.900,28.275,75.547,35.999,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,1.862805,15.843,16.651,9.780,29.167,76.355,36.110,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,1.879916,17.111,16.641,9.374,28.662,75.885,35.993,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,1.901288,21.372,16.695,4.588,23.932,71.208,35.930,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,1.913569,12.280,16.652,9.031,28.322,75.580,36.014,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,1.929443,15.874,16.644,9.810,29.062,76.349,35.905,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,1.946718,17.275,16.709,9.176,28.436,75.784,35.900,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,1.981772,35.054,16.660,0.096,10.127,57.390,36.005,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,1.989261,7.489,16.656,0.099,19.278,66.557,26.671,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,1.996472,7.211,16.713,9.409,28.995,76.059,36.107,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,2.013254,16.782,16.698,9.338,28.644,75.975,36.018,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,2.029517,16.263,16.644,9.743,29.064,76.356,35.989,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,2.047101,17.584,16.618,8.807,28.177,75.390,36.018,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,2.063303,16.202,16.669,9.327,28.644,75.856,36.039,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,2.080208,16.905,16.674,9.117,28.406,75.625,35.985,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,2.096147,15.938,16.680,9.823,29.067,76.367,35.889,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,2.113515,17.368,16.697,9.083,28.369,75.696,35.913,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,2.129340,15.825,16.651,9.941,29.372,76.522,36.114,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,2.147705,18.365,16.683,8.195,27.536,74.840,35.960,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,2.164676,16.971,16.668,7.921,27.288,74.537,36.064,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,2.180017,15.341,16.651,9.273,28.599,75.847,36.020,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,2.196328,16.310,16.675,9.627,29.054,76.211,36.092,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,2.213706,17.379,16.689,8.935,28.225,75.522,35.977,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,2.229464,15.758,16.611,9.853,29.180,76.375,36.003,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,2.247048,17.584,16.657,8.912,28.192,75.447,35.923,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,2.263014,15.966,16.701,9.621,28.914,76.182,35.969,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,2.280158,17.144,16.648,9.162,28.437,75.686,35.959,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,2.296372,16.214,16.692,9.556,28.801,76.164,35.853,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,2.313106,16.733,16.669,9.464,28.812,76.099,35.989,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,2.329331,16.225,16.641,9.921,29.321,76.515,36.082,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,2.346749,17.418,16.685,9.190,28.560,75.782,36.057,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,2.363174,16.425,16.672,9.460,28.809,76.028,36.044,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,2.379735,16.561,16.644,9.564,28.839,76.111,35.941,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,2.397176,17.441,16.684,8.781,28.066,75.354,35.943,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,2.413814,16.638,16.677,8.811,28.181,75.393,36.038,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,2.429870,16.056,16.635,9.427,28.706,75.972,35.951,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,2.446664,16.794,16.694,9.283,28.639,75.871,36.005,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,2.463032,16.367,16.669,9.597,29.018,76.173,36.102,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,2.480141,17.109,16.588,9.163,28.481,75.652,35.993,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,2.496103,15.962,16.734,9.840,29.196,76.423,35.995,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,2.513187,17.084,16.673,9.445,28.760,76.012,36.005,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,2.529690,16.503,16.606,9.609,28.811,76.114,35.870,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,2.546508,16.818,16.749,9.383,28.791,76.046,36.000,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,2.562923,16.415,16.682,9.710,29.152,76.313,36.184,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,2.580046,17.123,16.616,9.245,28.527,75.805,35.941,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,2.596131,16.085,16.720,9.778,29.151,76.441,35.991,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,2.613431,17.300,16.583,9.214,28.562,75.724,36.084,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,2.629390,15.959,16.729,9.907,29.338,76.494,36.083,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,2.646558,17.168,16.681,9.383,28.814,76.007,36.074,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,2.663194,16.637,16.655,9.485,28.827,76.025,36.081,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,2.680160,16.966,16.655,9.097,28.514,75.715,35.995,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,2.696296,16.136,16.662,9.691,29.014,76.241,36.052,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,2.713626,17.330,16.704,9.029,28.355,75.615,35.994,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,2.729426,15.800,16.640,9.883,29.154,76.455,35.925,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,2.747681,18.255,16.679,8.283,27.561,74.879,35.934,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,2.762795,15.114,16.663,9.825,29.195,76.428,36.026,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,2.780050,17.255,16.672,9.273,28.555,75.845,35.984,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,2.796384,16.334,16.687,9.580,29.610,76.198,36.671,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,2.813329,16.945,16.668,9.325,28.670,75.921,36.034,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,2.832103,18.774,16.639,7.236,26.595,73.786,36.044,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,2.847910,15.807,16.732,8.186,27.505,74.712,36.076,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,2.863948,16.038,16.634,8.760,28.111,75.308,35.963,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,2.881184,17.236,16.649,8.187,27.809,74.721,36.285,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,2.897143,15.959,16.668,8.876,28.358,75.430,36.131,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,2.914481,17.338,16.603,8.353,27.552,74.695,36.014,0,0
bfv.exe,11364,0x000000005683E170,DXGI,1,0,0,Composed: Flip,0,1,0,2.930478,15.996,16.706,8.905,28.243,75.405,35.886,0,0
